gen	timestamp	sharpe	net_pnl	trades	win_rate	param_changed	old_value	new_value	kept
62	2026-03-24 21:46:38	5.4792	985.2	10	0.3	stop_ticks	10	5	no
63	2026-03-24 21:46:40	3.4672	510.2	10	0.3	profit	80	60	no
64	2026-03-24 21:46:42	5.4792	985.2	10	0.3	stop_ticks	10	5	no
65	2026-03-24 21:46:44	4.2886	810.2	10	0.3	short_entry_offset	1	0	no
66	2026-03-24 21:46:46	4.2886	810.2	10	0.3	long_entry_offset	1	0	no
67	2026-03-24 21:46:49	5.4792	985.2	10	0.3	stop_ticks	10	5	no
68	2026-03-24 21:46:51	4.2886	810.2	10	0.3	bars_between_trades	1	2	no
69	2026-03-24 21:46:53	N/A	N/A	N/A	N/A	tfc_threshold	2	3	no
70	2026-03-24 21:46:55	N/A	N/A	N/A	N/A	trade_window	09:30-10:30	10:00-11:30	no
71	2026-03-24 21:46:57	5.4792	985.2	10	0.3	stop_ticks	10	5	no
72	2026-03-24 21:46:59	4.2886	810.2	10	0.3	min_bar_size_ticks	2	4	no
73	2026-03-24 21:47:01	5.4792	985.2	10	0.3	stop_ticks	10	5	no
74	2026-03-24 21:47:03	3.4672	510.2	10	0.3	profit	80	60	no
75	2026-03-24 21:47:05	3.1752	635.2	10	0.3	stop_ticks	10	15	no
76	2026-03-24 21:47:08	5.4792	985.2	10	0.3	stop_ticks	10	5	no
77	2026-03-24 21:47:10	5.4792	985.2	10	0.3	stop_ticks	10	5	no
78	2026-03-24 21:47:13	5.4792	985.2	10	0.3	stop_ticks	10	5	no
79	2026-03-24 21:47:15	5.4792	985.2	10	0.3	stop_ticks	10	5	no
80	2026-03-24 21:47:17	4.2886	810.2	10	0.3	min_bar_size_ticks	2	4	no
81	2026-03-24 21:47:19	4.2886	810.2	10	0.3	bars_between_trades	1	2	no
82	2026-03-24 21:47:21	5.4792	985.2	10	0.3	stop_ticks	10	5	no
83	2026-03-24 21:47:23	N/A	N/A	N/A	N/A	tfc_threshold	2	3	no
84	2026-03-24 21:47:25	5.4792	985.2	10	0.3	stop_ticks	10	5	no
85	2026-03-24 21:47:27	3.4672	510.2	10	0.3	profit	80	60	no
86	2026-03-24 21:47:30	5.4792	985.2	10	0.3	stop_ticks	10	5	no
87	2026-03-24 21:47:32	5.4792	985.2	10	0.3	stop_ticks	10	5	no
88	2026-03-24 21:47:34	4.2886	810.2	10	0.3	long_entry_offset	1	0	no
89	2026-03-24 21:47:36	4.2886	810.2	10	0.3	short_entry_offset	1	0	no
90	2026-03-24 21:47:38	5.4792	985.2	10	0.3	stop_ticks	10	5	no
91	2026-03-24 21:47:40	5.4792	985.2	10	0.3	stop_ticks	10	5	no
92	2026-03-24 21:47:42	5.4792	985.2	10	0.3	stop_ticks	10	5	no
93	2026-03-24 21:47:44	4.2886	810.2	10	0.3	bars_between_trades	1	2	no
94	2026-03-24 21:47:47	N/A	N/A	N/A	N/A	tfc_threshold	2	3	no
95	2026-03-24 21:47:48	5.4792	985.2	10	0.3	stop_ticks	10	5	no
96	2026-03-24 21:47:50	3.4672	510.2	10	0.3	profit	80	60	no
97	2026-03-24 21:47:52	5.4792	985.2	10	0.3	stop_ticks	10	5	no
98	2026-03-24 21:47:54	5.4792	985.2	10	0.3	stop_ticks	10	5	no
99	2026-03-24 21:47:56	5.4792	985.2	10	0.3	stop_ticks	10	5	no
100	2026-03-24 21:47:58	4.2886	810.2	10	0.3	min_bar_size_ticks	2	4	no
0	2026-03-25 12:05:54	-0.8324	-11356.94	253	0.2727	baseline	-	-	yes
1	2026-03-25 12:06:01	-0.6456	-6706.94	253	0.2213	stop_ticks	30	20	yes
2	2026-03-25 12:06:08	-1.0436	-8906.94	253	0.2292	profit	50	40	no
3	2026-03-25 12:06:15	-0.7251	-9381.94	253	0.2451	stop_ticks	20	25	no
4	2026-03-25 12:06:23	-0.6456	-6706.94	253	0.2213	min_bar_size_ticks	1	2	no
5	2026-03-25 12:06:30	-0.2615	-2431.94	253	0.2134	stop_ticks	20	15	yes
6	2026-03-25 12:06:37	-0.4855	-3053.84	158	0.1835	tfc_threshold	0	2	no
7	2026-03-25 12:06:44	-0.3294	-2626.22	239	0.2092	bars_between_trades	1	2	no
8	2026-03-25 12:06:51	0.1801	1643.06	253	0.2016	stop_ticks	15	10	yes
9	2026-03-25 12:06:58	0.3896	4193.06	253	0.2016	profit	50	60	yes
10	2026-03-25 12:07:05	0.397	4301.02	251	0.2032	long_entry_offset	1	0	yes
11	2026-03-25 12:07:11	0.397	4301.02	251	0.2032	short_entry_offset	1	0	no
12	2026-03-25 12:07:18	0.8763	8001.02	251	0.1873	stop_ticks	10	5	yes
13	2026-03-25 12:07:25	0.7601	5926.02	251	0.1912	profit	60	50	no
14	2026-03-25 12:07:32	0.6348	4550.14	157	0.1783	tfc_threshold	0	2	no
15	2026-03-25 12:07:39	0.8763	8001.02	251	0.1873	min_bar_size_ticks	1	2	no
16	2026-03-25 12:07:46	0.8865	7431.74	237	0.1857	bars_between_trades	1	2	yes
17	2026-03-25 12:07:53	-1.5043	-11249.34	83	0.6627	stop_ticks	5	0	no
18	2026-03-25 12:08:01	0.8794	7373.78	239	0.1841	long_entry_offset	0	1	no
19	2026-03-25 12:08:08	1.0516	10191.2	310	0.1903	trade_window	10:00-11:30	10:00-12:00	yes
20	2026-03-25 12:08:15	0.5053	5666.2	310	0.2065	stop_ticks	5	10	no
21	2026-03-25 12:08:21	1.0672	8341.2	310	0.2032	profit	60	50	yes
22	2026-03-25 12:08:28	-0.0849	-758.8	310	0.2355	stop_ticks	5	15	no
23	2026-03-25 12:08:36	1.0672	8341.2	310	0.2032	min_bar_size_ticks	1	2	no
24	2026-03-25 12:08:43	1.0672	8341.2	310	0.2032	min_bar_size_ticks	1	2	no
25	2026-03-25 12:08:50	1.0672	8341.2	310	0.2032	short_entry_offset	1	0	no
26	2026-03-25 12:08:56	0.7834	4263.7	185	0.1892	tfc_threshold	0	2	no
27	2026-03-25 12:09:04	1.0492	9165.58	329	0.2067	bars_between_trades	2	1	no
28	2026-03-25 12:09:11	-0.5151	-3508.68	266	0.2594	stop_ticks	5	20	no
29	2026-03-25 12:09:18	1.0751	8544.06	303	0.2079	bars_between_trades	2	3	yes
30	2026-03-25 12:09:25	1.0621	8370.8	290	0.2103	bars_between_trades	3	4	no
31	2026-03-25 12:09:32	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
32	2026-03-25 12:09:39	1.0574	10394.06	303	0.1947	profit	50	60	no
33	2026-03-25 12:09:46	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
34	2026-03-25 12:09:52	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
35	2026-03-25 12:09:59	-0.0225	-205.94	303	0.2409	stop_ticks	5	15	no
36	2026-03-25 12:10:06	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
37	2026-03-25 12:10:13	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
38	2026-03-25 12:10:20	0.8411	5394.06	303	0.2079	profit	50	40	no
39	2026-03-25 12:10:27	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
40	2026-03-25 12:10:35	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
41	2026-03-25 12:10:44	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
42	2026-03-25 12:10:52	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
43	2026-03-25 12:11:00	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
44	2026-03-25 12:11:07	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
45	2026-03-25 12:11:14	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
0	2026-03-25 12:11:58	1.0751	8544.06	303	0.2079	baseline	-	-	yes
1	2026-03-25 12:12:06	0.8411	5394.06	303	0.2079	profit	50	40	no
2	2026-03-25 12:12:13	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
3	2026-03-25 12:12:19	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	4	no
4	2026-03-25 12:12:27	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
5	2026-03-25 12:12:34	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	4	no
6	2026-03-25 12:12:40	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
7	2026-03-25 12:12:46	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
8	2026-03-25 12:12:53	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
9	2026-03-25 12:13:00	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
10	2026-03-25 12:13:07	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
11	2026-03-25 12:13:14	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
12	2026-03-25 12:13:21	-0.0225	-205.94	303	0.2409	stop_ticks	5	15	no
13	2026-03-25 12:13:28	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
14	2026-03-25 12:13:35	0.8411	5394.06	303	0.2079	profit	50	40	no
15	2026-03-25 12:13:42	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
16	2026-03-25 12:13:49	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
17	2026-03-25 12:13:56	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
18	2026-03-25 12:14:04	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
19	2026-03-25 12:14:11	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
20	2026-03-25 12:14:18	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
21	2026-03-25 12:14:25	1.0492	9165.58	329	0.2067	bars_between_trades	3	1	no
22	2026-03-25 12:14:32	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
23	2026-03-25 12:14:38	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
24	2026-03-25 12:14:47	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
25	2026-03-25 12:14:54	0.8411	5394.06	303	0.2079	profit	50	40	no
26	2026-03-25 12:15:01	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
27	2026-03-25 12:15:08	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
28	2026-03-25 12:15:14	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
29	2026-03-25 12:15:21	-0.5151	-9289.24	138	0.7029	stop_ticks	5	0	no
30	2026-03-25 12:15:28	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
31	2026-03-25 12:15:34	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
32	2026-03-25 12:15:41	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
33	2026-03-25 12:15:48	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
34	2026-03-25 12:15:55	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
35	2026-03-25 12:16:01	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
36	2026-03-25 12:16:08	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
37	2026-03-25 12:16:15	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
38	2026-03-25 12:16:21	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	4	no
39	2026-03-25 12:16:28	0.8411	5394.06	303	0.2079	profit	50	40	no
40	2026-03-25 12:16:35	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
41	2026-03-25 12:16:42	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
42	2026-03-25 12:16:48	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
43	2026-03-25 12:16:55	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
44	2026-03-25 12:17:02	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
45	2026-03-25 12:17:08	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
46	2026-03-25 12:17:15	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
47	2026-03-25 12:17:22	-0.5151	-9289.24	138	0.7029	stop_ticks	5	0	no
48	2026-03-25 12:17:29	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
49	2026-03-25 12:17:38	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
50	2026-03-25 12:17:46	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
51	2026-03-25 12:17:52	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
52	2026-03-25 12:17:58	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
53	2026-03-25 12:18:05	0.8411	5394.06	303	0.2079	profit	50	40	no
54	2026-03-25 12:18:11	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
55	2026-03-25 12:18:19	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
56	2026-03-25 12:18:26	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
57	2026-03-25 12:18:32	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
58	2026-03-25 12:18:39	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
59	2026-03-25 12:18:45	1.0751	8544.06	303	0.2079	skip_tf_count	0	1	no
60	2026-03-25 12:18:52	1.0574	10394.06	303	0.1947	profit	50	60	no
61	2026-03-25 12:18:59	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
62	2026-03-25 12:19:06	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
63	2026-03-25 12:19:13	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
64	2026-03-25 12:19:20	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
65	2026-03-25 12:19:26	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
66	2026-03-25 12:19:33	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
67	2026-03-25 12:19:40	-0.5151	-9289.24	138	0.7029	stop_ticks	5	0	no
68	2026-03-25 12:19:47	1.0751	8544.06	303	0.2079	skip_tf_count	0	1	no
69	2026-03-25 12:19:55	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
70	2026-03-25 12:20:03	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
71	2026-03-25 12:20:09	0.8411	5394.06	303	0.2079	profit	50	40	no
72	2026-03-25 12:20:17	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
73	2026-03-25 12:20:25	1.0574	10394.06	303	0.1947	profit	50	60	no
74	2026-03-25 12:20:35	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
75	2026-03-25 12:20:42	1.0751	8544.06	303	0.2079	skip_tf_count	0	1	no
76	2026-03-25 12:20:50	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	2	no
77	2026-03-25 12:20:59	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
78	2026-03-25 12:21:07	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
79	2026-03-25 12:21:15	1.0751	8544.06	303	0.2079	skip_tf_count	0	1	no
80	2026-03-25 12:21:24	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
81	2026-03-25 12:21:32	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
82	2026-03-25 12:21:42	0.7988	5680.62	231	0.1948	trade_window	10:00-12:00	10:00-11:30	no
83	2026-03-25 12:21:49	1.0751	8544.06	303	0.2079	short_entry_offset	1	0	no
84	2026-03-25 12:21:56	1.0751	8544.06	303	0.2079	min_bar_size_ticks	1	4	no
85	2026-03-25 12:22:03	1.0574	10394.06	303	0.1947	profit	50	60	no
86	2026-03-25 12:22:09	0.8411	5394.06	303	0.2079	profit	50	40	no
87	2026-03-25 12:22:17	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
88	2026-03-25 12:22:26	-0.0225	-205.94	303	0.2409	stop_ticks	5	15	no
89	2026-03-25 12:22:35	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
90	2026-03-25 12:22:43	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
91	2026-03-25 12:22:51	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
92	2026-03-25 12:22:59	1.04	8153.14	307	0.202	long_entry_offset	0	1	no
93	2026-03-25 12:23:06	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
94	2026-03-25 12:23:13	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
95	2026-03-25 12:23:20	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
96	2026-03-25 12:23:27	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
97	2026-03-25 12:23:35	1.0672	8341.2	310	0.2032	bars_between_trades	3	2	no
98	2026-03-25 12:23:42	0.4886	4344.06	303	0.2277	stop_ticks	5	10	no
99	2026-03-25 12:23:49	0.7899	4350.64	182	0.1923	tfc_threshold	0	2	no
100	2026-03-25 12:23:56	0.8411	5394.06	303	0.2079	profit	50	40	no
0	2026-03-26 07:00:21	-0.0316	-68.9	55	0.3818	baseline	-	-	yes
1	2026-03-26 07:00:28	-0.5676	-5538.78	261	0.3793	profit	50	40	no
2	2026-03-26 07:00:34	0.5334	931.1	55	0.3455	stop_ticks	30	20	yes
3	2026-03-26 07:00:41	0.5334	931.1	55	0.3455	min_bar_size_ticks	1	2	no
4	2026-03-26 07:00:48	0.1096	721.16	158	0.3101	tfc_threshold	0	2	no
5	2026-03-26 07:00:54	0.3136	2656.74	237	0.3291	bars_between_trades	1	2	no
6	2026-03-26 07:01:00	0.2227	406.1	55	0.3636	stop_ticks	20	25	no
7	2026-03-26 07:01:06	0.5334	931.1	55	0.3455	long_entry_offset	1	0	no
8	2026-03-26 07:01:12	0.3987	685.08	54	0.3333	short_entry_offset	1	0	no
9	2026-03-26 07:01:19	0.9136	856.22	11	0.4545	profit	50	60	yes
10	2026-03-26 07:01:25	0.7496	706.22	11	0.4545	stop_ticks	20	25	no
11	2026-03-26 07:01:31	0.7391	1006.22	11	0.5455	stop_ticks	20	30	no
12	2026-03-26 07:01:37	0.7496	706.22	11	0.4545	stop_ticks	20	25	no
13	2026-03-26 07:01:44	0.9136	856.22	11	0.4545	min_bar_size_ticks	1	2	no
14	2026-03-26 07:01:51	0.6359	881.22	11	0.5455	stop_ticks	20	35	no
15	2026-03-26 07:01:57	N/A	N/A	N/A	N/A	tfc_threshold	0	2	no
16	2026-03-26 07:02:03	0.6502	6156.74	237	0.3249	bars_between_trades	1	2	no
17	2026-03-26 07:02:09	0.2501	320.4	20	0.3	trade_window	10:00-11:30	10:00-12:00	no
18	2026-03-26 07:02:15	1.0723	1006.22	11	0.4545	stop_ticks	20	15	yes
19	2026-03-26 07:02:22	1.2363	2406.1	55	0.3273	long_entry_offset	1	0	yes
20	2026-03-26 07:02:28	1.1039	2110.08	54	0.3148	short_entry_offset	1	0	no
21	2026-03-26 07:02:34	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
22	2026-03-26 07:02:40	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
23	2026-03-26 07:02:47	0.9149	1506.1	55	0.3273	profit	60	50	no
24	2026-03-26 07:02:53	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
25	2026-03-26 07:03:00	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
26	2026-03-26 07:03:06	0.6325	4258.1	155	0.2839	tfc_threshold	0	2	no
27	2026-03-26 07:03:13	0.9149	1506.1	55	0.3273	profit	60	50	no
28	2026-03-26 07:03:19	0.7441	9148.66	283	0.2968	trade_window	10:00-11:30	09:30-11:00	no
29	2026-03-26 07:03:26	0.6699	1406.1	55	0.3636	stop_ticks	15	25	no
30	2026-03-26 07:03:33	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
31	2026-03-26 07:03:39	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
32	2026-03-26 07:03:45	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
33	2026-03-26 07:03:51	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	4	no
34	2026-03-26 07:03:59	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
35	2026-03-26 07:04:06	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
36	2026-03-26 07:04:12	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
37	2026-03-26 07:04:18	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
38	2026-03-26 07:04:24	0.9149	1506.1	55	0.3273	profit	60	50	no
39	2026-03-26 07:04:31	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
40	2026-03-26 07:04:38	0.6325	4258.1	155	0.2839	tfc_threshold	0	2	no
41	2026-03-26 07:04:44	1.0723	1006.22	11	0.4545	long_entry_offset	0	1	no
42	2026-03-26 07:04:50	1.1039	2110.08	54	0.3148	short_entry_offset	1	0	no
43	2026-03-26 07:04:56	0.7441	9148.66	283	0.2968	trade_window	10:00-11:30	09:30-11:00	no
44	2026-03-26 07:05:02	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
45	2026-03-26 07:05:12	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
46	2026-03-26 07:05:20	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
47	2026-03-26 07:05:26	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
48	2026-03-26 07:05:32	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
49	2026-03-26 07:05:38	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	4	no
50	2026-03-26 07:05:47	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
51	2026-03-26 07:05:53	0.9149	1506.1	55	0.3273	profit	60	50	no
52	2026-03-26 07:05:59	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
53	2026-03-26 07:06:05	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
54	2026-03-26 07:06:11	1.0723	1006.22	11	0.4545	long_entry_offset	0	1	no
55	2026-03-26 07:06:18	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
56	2026-03-26 07:06:24	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
57	2026-03-26 07:06:29	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
58	2026-03-26 07:06:35	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
59	2026-03-26 07:06:41	0.6325	4258.1	155	0.2839	tfc_threshold	0	2	no
60	2026-03-26 07:06:49	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
61	2026-03-26 07:06:55	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
62	2026-03-26 07:07:01	0.9149	1506.1	55	0.3273	profit	60	50	no
63	2026-03-26 07:07:07	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
64	2026-03-26 07:07:13	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
65	2026-03-26 07:07:19	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	4	no
66	2026-03-26 07:07:26	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
67	2026-03-26 07:07:32	0.6699	1406.1	55	0.3636	stop_ticks	15	25	no
68	2026-03-26 07:07:38	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
69	2026-03-26 07:07:44	1.0723	1006.22	11	0.4545	long_entry_offset	0	1	no
70	2026-03-26 07:07:50	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
71	2026-03-26 07:07:57	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
72	2026-03-26 07:08:04	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
73	2026-03-26 07:08:09	0.9149	1506.1	55	0.3273	profit	60	50	no
74	2026-03-26 07:08:15	0.6325	4258.1	155	0.2839	tfc_threshold	0	2	no
75	2026-03-26 07:08:21	1.1039	2110.08	54	0.3148	short_entry_offset	1	0	no
76	2026-03-26 07:08:28	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
77	2026-03-26 07:08:34	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
78	2026-03-26 07:08:40	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
79	2026-03-26 07:08:46	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
80	2026-03-26 07:08:52	1.0723	1006.22	11	0.4545	long_entry_offset	0	1	no
81	2026-03-26 07:08:59	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	4	no
82	2026-03-26 07:09:06	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
83	2026-03-26 07:09:12	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
84	2026-03-26 07:09:17	0.6325	4258.1	155	0.2839	tfc_threshold	0	2	no
85	2026-03-26 07:09:23	0.9149	1506.1	55	0.3273	profit	60	50	no
86	2026-03-26 07:09:29	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
87	2026-03-26 07:09:36	0.6699	1406.1	55	0.3636	stop_ticks	15	25	no
88	2026-03-26 07:09:42	1.0372	10079.0	200	0.345	trade_window	10:00-11:30	09:30-10:30	no
89	2026-03-26 07:09:48	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
90	2026-03-26 07:09:54	0.925	1881.1	55	0.3455	stop_ticks	15	20	no
91	2026-03-26 07:10:00	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
92	2026-03-26 07:10:06	0.9803	5392.8	140	0.2643	stop_ticks	15	10	no
93	2026-03-26 07:10:13	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
94	2026-03-26 07:10:19	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	4	no
95	2026-03-26 07:10:25	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
96	2026-03-26 07:10:31	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
97	2026-03-26 07:10:37	1.0372	10079.0	200	0.345	trade_window	10:00-11:30	09:30-10:30	no
98	2026-03-26 07:10:44	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
99	2026-03-26 07:10:50	0.8721	8518.68	234	0.3077	bars_between_trades	1	2	no
100	2026-03-26 07:10:56	1.2363	2406.1	55	0.3273	min_bar_size_ticks	1	2	no
0	2026-03-26 18:44:48	-0.0448	-100.74	63	0.381	baseline	-	-	yes
1	2026-03-26 18:44:55	0.5449	1149.26	63	0.3492	stop_ticks	30	20	yes
2	2026-03-26 18:45:02	0.0565	124.26	63	0.3492	stop_ticks	20	25	no
3	2026-03-26 18:45:12	-0.1587	-361.68	116	0.3362	profit	50	40	no
4	2026-03-26 18:45:19	0.5449	1149.26	63	0.3492	min_bar_size_ticks	1	4	no
5	2026-03-26 18:45:27	0.5518	768.66	33	0.3636	tfc_threshold	0	2	yes
6	2026-03-26 18:45:33	-0.1335	-1008.44	178	0.2809	bars_between_trades	1	2	no
7	2026-03-26 18:45:40	0.4886	643.66	33	0.303	stop_ticks	20	15	no
8	2026-03-26 18:45:50	0.4886	643.66	33	0.303	stop_ticks	20	15	no
9	2026-03-26 18:45:58	0.1678	243.66	33	0.3636	stop_ticks	20	25	no
10	2026-03-26 18:46:05	0.5636	720.4	20	0.4	tfc_threshold	2	3	yes
11	2026-03-26 18:46:13	0.3079	370.4	20	0.3	stop_ticks	20	15	no
12	2026-03-26 18:46:22	0.3174	420.4	20	0.4	stop_ticks	20	25	no
13	2026-03-26 18:46:30	0.5636	720.4	20	0.4	min_bar_size_ticks	1	4	no
14	2026-03-26 18:46:37	0.5636	720.4	20	0.4	long_entry_offset	1	0	no
15	2026-03-26 18:46:44	0.8169	1070.4	20	0.45	short_entry_offset	1	0	yes
